Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
12955,Myst IV: Revelation,29,2005,1,525,0.04,0.01,0,0,0.05,0.05,19
12956,Culdcept Revolt,2,2016,11,359,0,0,0.05,0,0.05,0.05,8
12957,Sushi Go-Round,26,2010,9,-1,0.05,0,0,0,0.05,0.05,14
12958,Pachinko Wars II,23,1993,3,-1,0,0,0.05,0,0.05,0.05,31
12959,Myth Makers: Orbs of Doom,26,2007,5,-1,0.05,0,0,0,0.05,0.05,17
12960,Toy Soldiers: War Chest,30,2015,0,525,0.05,0,0,0.01,0.05,0.06,9
12961,The Nightmare of Druaga: Fushigino Dungeon,16,2004,7,-1,0.03,0.02,0,0.01,0.05,0.06,20
12962,Omega Labyrinth,20,2015,7,-1,0,0,0.05,0,0.05,0.05,9
12963,Air Conflicts: Aces of World War II,19,2009,9,-1,0.05,0,0,0,0.05,0.05,15
12964,Cities in Motion,13,2011,9,-1,0,0.04,0,0.01,0.05,0.05,13
12965,Aliens in the Attic,4,2009,0,-1,0.05,0,0,0,0.05,0.05,15
12966,Virtua Striker 2002,7,2002,10,446,0.01,0,0.03,0,0.05,0.04,22
12967,Kamen Rider: Dragon Knight,4,2009,2,-1,0.05,0,0,0,0.05,0.05,15
12968,Code Lyoko,4,2007,0,-1,0.03,0.01,0,0,0.05,0.04,17
12969,Taito Legends Power Up,19,2007,0,-1,0.05,0,0,0,0.05,0.05,17
12970,Fate/Unlimited Codes Portable,19,2009,2,85,0,0,0.05,0,0.05,0.05,15
12971,Metal Slug Anthology,19,2007,8,-1,0.02,0,0.02,0.01,0.05,0.05,17
12972,Tenchu: Dark Secret,4,2006,0,-1,0.03,0,0.01,0,0.05,0.04,18
12973,Game no Kanzume Vol 2,22,1994,3,446,0,0,0.05,0,0.05,0.05,30
12974,Disney's PK: Out of the Shadows,7,2002,4,525,0.04,0.01,0,0,0.05,0.05,22
12975,Zoo Quest: Puzzle Fun!,4,2008,5,-1,0.05,0,0,0,0.05,0.05,16
12976,JoJo no Kimy? na B?ken Fantomu Buraddo,16,2006,0,347,0,0,0.05,0,0.05,0.05,18
12977,The Idolmaster 2,28,2011,9,347,0,0,0.05,0,0.05,0.05,13
12978,PQ2: Practical Intelligence Quotient,19,2006,5,-1,0.04,0,0,0,0.05,0.04,18
12979,Mr Bean's Wacky World of Wii,26,2009,1,-1,0,0.05,0,0,0.05,0.05,15
12980,Powerdrome,16,2004,6,-1,0.03,0.02,0,0.01,0.05,0.06,20
12981,Dreamer Series: Puppy Trainer,4,2008,9,-1,0.05,0,0,0,0.05,0.05,16
12982,Pro Yakyuu Spirits 5 Kanzenban,16,2008,10,275,0,0,0.05,0,0.05,0.05,16
12983,Tsumiki: Block Drop Mania,4,2007,0,-1,0.05,0,0,0,0.05,0.05,17
12984,Shin Sangoku Musou 5 Special,19,2009,0,500,0,0,0.05,0,0.05,0.05,15
12985,Pony Friends: Mini Breeds Edition,4,2008,9,137,0.05,0,0,0,0.05,0.05,16
12986,Otogi 2: Immortal Warriors,29,2003,0,446,0.04,0.01,0,0,0.05,0.05,21
12987,Legend of Kay,16,2005,0,-1,0.03,0.02,0,0.01,0.05,0.06,19
12988,Piglet's Big Game,7,2003,4,-1,0.04,0.01,0,0,0.05,0.05,21
12989,Dead or Alive Xtreme 3: Fortune,18,2016,10,500,0,0,0.05,0,0.05,0.05,8
12990,Ivy the Kiwi?,4,2010,5,-1,0.04,0,0,0,0.05,0.04,14
12991,Fallout: Brotherhood of Steel,29,2004,7,-1,0.04,0.01,0,0,0.05,0.05,20
12992,Strawberry Shortcake: Strawberryland Games,4,2006,0,-1,0.05,0,0,0,0.05,0.05,18
12993,Koi to Senkyo to Chocolate Portable,19,2012,1,-1,0,0,0.05,0,0.05,0.05,12
12994,IndyCar Series,29,2003,6,-1,0.04,0.01,0,0,0.05,0.05,21
12995,Hysteria Hospital: Emergency Ward,26,2009,0,-1,0.05,0,0,0,0.05,0.05,15
12996,Dokapon Journey,4,2008,7,-1,0.05,0,0,0,0.05,0.05,16
12997,Ultra Bust-A-Move,29,2004,5,6,0.04,0.01,0,0,0.05,0.05,20
12998,Rally Fusion: Race of Champions,29,2002,6,21,0.04,0.01,0,0,0.05,0.05,22
12999,Piglet's Big Game,6,2003,4,488,0.04,0.01,0,0,0.05,0.05,21
13000,Lucha Libre AAA: Heroes del Ring,28,2010,2,275,0.05,0,0,0,0.05,0.05,14
13001,Pony Friends,4,2007,9,137,0,0.05,0,0.01,0.05,0.06,17
13002,Natural Doctrine,17,2014,7,-1,0.03,0.01,0.01,0.01,0.05,0.06,10
13003,Pinball Hall of Fame: The Gottlieb Collection,7,2005,3,-1,0.04,0.01,0,0,0.05,0.05,19
13004,Ferrari F355 Challenge,16,2002,6,456,0.03,0.02,0,0.01,0.05,0.06,22
13005,MorphX,28,2010,8,6,0.05,0,0,0,0.05,0.05,14
13006,Stranger of Sword City,20,2015,7,-1,0.02,0.02,0,0.01,0.05,0.05,9
13007,Air Traffic Chaos,4,2007,9,-1,0.05,0,0,0,0.05,0.05,17
13008,Battleship / Connect Four / Sorry! / Trouble,4,2006,5,-1,0.05,0,0,0,0.05,0.05,18
13009,Prism: Light the Way,4,2007,5,137,0.05,0,0,0,0.05,0.05,17
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,15,1998,0,-1,0.03,0.02,0,0,0.05,0.05,26
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,4,2010,2,-1,0,0,0.05,0,0.05,0.05,14
13012,Shifters,16,2002,1,-1,0.03,0.02,0,0.01,0.05,0.06,22
13013,RPG Tsukuru DS,4,2010,7,-1,0,0,0.05,0,0.05,0.05,14
13014,WRC 5: FIA World Rally Championship,18,2015,10,-1,0,0.04,0,0.01,0.05,0.05,9
13015,Earth Defense Force 4.1: The Shadow of New Despair,18,2015,8,-1,0.02,0.02,0,0.01,0.05,0.05,9
13016,The BIGS 2,4,2009,10,494,0.05,0,0,0,0.05,0.05,15
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,4,2008,7,446,0,0,0.05,0,0.05,0.05,16
13018,TNA iMPACT: Cross the Line,19,2010,2,-1,0.05,0,0,0,0.05,0.05,14
13019,SpongeBob: HeroPants,20,2015,4,21,0.03,0.01,0,0.01,0.05,0.05,9
13020,Lagoon,23,1991,7,-1,0,0,0.05,0,0.05,0.05,33
13021,Nanostray 2,4,2008,8,-1,0.03,0.01,0,0,0.05,0.04,16
13022,Project Setsuna,20,2016,7,465,0,0,0.05,0,0.05,0.05,8
13023,Microsoft Flight Simulator X Acceleration Expansion Pack,13,2007,9,-1,0,0.04,0,0.01,0.05,0.05,17
13024,Trick x Logic: Season 1,19,2010,1,456,0,0,0.05,0,0.05,0.05,14
13025,Mortal Kombat X,13,2015,2,549,0.01,0.04,0,0,0.05,0.05,9
13026,Mawashite Tsunageru Touch Panic,4,2006,5,359,0,0,0.05,0,0.05,0.05,18
13027,Luminous Arc Infinity,20,2015,0,-1,0,0,0.05,0,0.05,0.05,9
13028,Monster! Bass Fishing,6,2003,10,-1,0.04,0.01,0,0,0.05,0.05,21
13029,Sigma Star Saga,6,2005,7,53,0.04,0.01,0,0,0.05,0.05,19
13030,Winning Post 7 2010,19,2010,10,500,0,0,0.05,0,0.05,0.05,14
13031,Assetto Corsa,18,2016,6,6,0,0.04,0,0.01,0.05,0.05,8
13032,Batman: Gotham City Racer,15,2001,6,525,0.03,0.02,0,0,0.05,0.05,23
13033,Sengoku Basara X,16,2008,2,85,0,0,0.05,0,0.05,0.05,16
13034,Plants vs. Zombies,13,2009,11,-1,0,0.04,0,0.01,0.05,0.05,15
13035,Top Spin 2,4,2006,10,494,0.05,0,0,0,0.05,0.05,18
13036,Doraemon: Nobita no Kyouryuu 2006 DS,4,2006,7,446,0,0,0.05,0,0.05,0.05,18
13037,Ontamarama,4,2007,0,-1,0.05,0,0,0,0.05,0.05,17
13038,Hakuoki: Stories of the Shinsengumi,17,2010,1,-1,0.02,0,0.03,0,0.05,0.05,14
13039,DokiDoki Majo Shinpan!,4,2007,1,-1,0,0,0.05,0,0.05,0.05,17
13040,Star Wars: Republic Commando,13,2005,8,-1,0,0.04,0,0.01,0.05,0.05,19
13041,Starry ? Sky: In Spring,19,2010,3,-1,0,0,0.05,0,0.05,0.05,14
13042,FIFA Soccer 2004,6,2003,10,138,0.04,0.01,0,0,0.05,0.05,21
13043,Armored Core: Formula Front Extreme Battle,19,2004,9,6,0.05,0,0,0,0.05,0.05,20
13044,Downforce,16,2002,6,-1,0.03,0.02,0,0.01,0.05,0.06,22
13045,Bejeweled Twist,13,2008,5,-1,0.01,0.04,0,0.01,0.05,0.06,16
13046,Street Fighter V,13,2016,2,85,0,0.05,0,0,0.05,0.05,8
13047,Little Busters! Converted Edition,16,2009,1,-1,0,0,0.05,0,0.05,0.05,15
13048,Enemy Front,28,2014,8,347,0.02,0.03,0,0,0.05,0.05,10
13049,Dream Salon,26,2009,3,-1,0.05,0,0,0,0.05,0.05,15
13050,Disney's Party,7,2002,3,138,0.04,0.01,0,0,0.05,0.05,22
13051,Tennis no Oji-Sama: 2005 Crystal Drive,4,2004,10,275,0,0,0.05,0,0.05,0.05,20
13052,Sherlock Holmes: Crimes & Punishments,13,2014,1,-1,0,0.05,0,0,0.05,0.05,10
13053,Jenga World Tour,26,2007,3,53,0.05,0,0,0,0.05,0.05,17
13054,Summon Night X: Tears Crown,4,2009,7,347,0,0,0.05,0,0.05,0.05,15
13055,Secret Files: Tunguska,4,2008,1,-1,0.04,0.01,0,0,0.05,0.05,16
13056,Taiho Shichauzo!,15,2001,1,-1,0,0,0.05,0,0.05,0.05,23
13057,Battle vs. Chess,17,2007,3,-1,0,0.04,0,0.01,0.05,0.05,17
13058,Phantom Crash,29,2002,9,-1,0.03,0.01,0.01,0,0.05,0.05,22
13059,Men of War: Assault Squad,13,2011,11,-1,0.01,0.03,0,0.01,0.05,0.05,13
13060,Fishdom,4,2011,5,53,0.05,0,0,0,0.05,0.05,13
13061,Yanya Caballista: City Skater,16,2001,10,500,0.02,0.02,0,0.01,0.05,0.05,23
13062,Expendable,15,1999,0,-1,0.03,0.02,0,0,0.05,0.05,25
13063,Imagine: Artist,4,2009,3,525,0.05,0,0,0,0.05,0.05,15
13064,Pet Pals: New Leash on Life,4,2010,9,-1,0.05,0,0,0,0.05,0.05,14
13065,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,4,2005,1,21,0.05,0,0,0,0.05,0.05,19
13066,The Idolmaster: Gravure For You! Vol. 2,17,2011,3,347,0,0,0.05,0,0.05,0.05,13
13067,Arthur! Ready to Race,15,2000,6,-1,0.03,0.02,0,0,0.05,0.05,24
13068,Thunder Force V: Perfect System,15,1998,8,-1,0.03,0.02,0,0,0.05,0.05,26
13069,The Typing of the Dead,3,2000,8,446,0,0,0.05,0,0.05,0.05,24
13070,The Idolm@ster: Dearly Stars,4,2009,1,347,0,0,0.05,0,0.05,0.05,15
13071,Kids Learn Music A+ Edition,4,2011,3,530,0.05,0,0,0,0.05,0.05,13
13072,Child of Light,18,2014,7,525,0,0.01,0.04,0,0.05,0.05,10
13073,Over the Hedge: Hammy Goes Nuts!,19,2006,4,21,0.05,0,0,0,0.05,0.05,18
13074,Kart Racer,26,2009,6,-1,0.03,0.01,0,0,0.05,0.04,15
13075,Bakemonogatari Portable,19,2012,0,347,0,0,0.05,0,0.05,0.05,12
13076,Sam & Max: Beyond Time and Space,26,2010,1,53,0.05,0,0,0,0.05,0.05,14
13077,To Heart 2: Dungeon Travelers,20,2015,1,-1,0,0,0.05,0,0.05,0.05,9
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,4,2006,3,359,0,0,0.05,0,0.05,0.05,18
13079,Shrek Super Party,7,2003,3,-1,0.04,0.01,0,0,0.05,0.05,21
13080,Monster 4x4: Masters of Metal,7,2003,6,525,0.04,0.01,0,0,0.05,0.05,21
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,15,1998,6,-1,0,0,0.05,0,0.05,0.05,26
13082,Caligula,20,2016,7,-1,0,0,0.05,0,0.05,0.05,8
13083,Steins;Gate 0,20,2015,1,-1,0,0,0.05,0,0.05,0.05,9
13084,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,4,2007,0,347,0,0,0.05,0,0.05,0.05,17
13085,NHL Blades of Steel '99,10,1999,10,275,0.05,0,0,0,0.05,0.05,25
13086,Lips: Deutsche Partyknaller,28,2009,3,-1,0,0.04,0,0.01,0.05,0.05,15
13087,Apassionata: Die Galanacht der Pferde,4,2009,9,-1,0,0.04,0,0.01,0.05,0.05,15
13088,Dungeon Raiders,4,2009,7,-1,0.05,0,0,0,0.05,0.05,15
13089,Second Sight,7,2004,1,-1,0.04,0.01,0,0,0.05,0.05,20
13090,Philosoma,15,1995,8,456,0.03,0.02,0,0,0.05,0.05,29
13091,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,21,1995,3,446,0,0,0.05,0,0.05,0.05,29
13092,Puyo Pop,6,2001,5,446,0.04,0.01,0,0,0.05,0.05,23
13093,Marriage Royale: Prism Story,19,2010,1,-1,0,0,0.05,0,0.05,0.05,14
13094,Super Heroine Chronicle,20,2014,7,347,0,0,0.05,0,0.05,0.05,10
13095,Kamiwaza,16,2006,0,-1,0,0,0.05,0,0.05,0.05,18
13096,Rave Master,7,2002,2,275,0,0,0.05,0,0.05,0.05,22
13097,The Technomancer,18,2016,7,-1,0.01,0.03,0,0.01,0.05,0.05,8
13098,Ben 10 Galactic Racing,20,2012,6,-1,0.02,0.02,0,0.01,0.05,0.05,12
13099,Kinnikuman Muscle Grand Prix Max,16,2006,2,275,0,0,0.05,0,0.05,0.05,18
13100,Hotel for Dogs,26,2009,9,6,0.04,0,0,0,0.05,0.04,15
13101,Suzuki Super-Bikes II: Riding Challenge,4,2008,6,-1,0.05,0,0,0,0.05,0.05,16
13102,Mirror's Edge Catalyst,13,2016,4,138,0.01,0.03,0,0.01,0.05,0.05,8
13103,Jim Henson's Muppets in Spy Muppets: License to Croak,6,2003,0,-1,0.04,0.01,0,0,0.05,0.05,21
13104,Medal of Honor: European Assault (weekly JP sales),16,2005,8,138,0,0,0.05,0,0.05,0.05,19
13105,LEGO The Hobbit,13,2014,0,549,0,0.04,0,0.01,0.05,0.05,10
13106,Alias,29,2004,0,-1,0.04,0.01,0,0,0.05,0.05,20
13107,Super Robot Taisen Neo,26,2009,11,347,0,0,0.05,0,0.05,0.05,15
13108,PAC-MAN and the Ghostly Adventures,27,2013,4,347,0.04,0.01,0,0,0.05,0.05,11
13109,ESPN International Winter Sports 2002,7,2002,10,275,0.04,0.01,0,0,0.05,0.05,22
13110,Winter Sports 2011,17,2011,10,-1,0,0.04,0,0.01,0.05,0.05,13
13111,OutRun 2006: Coast 2 Coast,16,2006,6,446,0.02,0.01,0.01,0,0.05,0.04,18
13112,Blues Brothers 2000,10,2000,4,-1,0.04,0.01,0,0,0.05,0.05,24
13113,Metal Max 2 Reloaded,4,2011,7,530,0,0,0.05,0,0.05,0.05,13
13114,All Star Tennis 99,10,1999,10,525,0.04,0.01,0,0,0.05,0.05,25
13115,Hercules: The Legendary Journeys,10,2000,7,-1,0.04,0.01,0,0,0.05,0.05,24
13116,Dual Heroes,10,1997,2,-1,0.04,0.01,0,0,0.05,0.05,27
13117,Fighter Destiny 2,10,1999,2,-1,0.04,0.01,0,0,0.05,0.05,25
13118,Chameleon Twist 2,10,1998,4,-1,0.04,0.01,0,0,0.05,0.05,26
13119,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,4,2007,3,-1,0,0,0.05,0,0.05,0.05,17
13120,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,16,2007,3,-1,0,0,0.05,0,0.05,0.05,17
13121,Winning Post World,17,2009,10,500,0,0,0.05,0,0.05,0.05,15
13122,Arx Fatalis,29,2003,7,-1,0.04,0.01,0,0,0.05,0.05,21
13123,Slam Dunk SD Heat Up!!,23,1995,10,347,0,0,0.05,0,0.05,0.05,29
13124,My Body Coach,26,2009,10,-1,0,0.04,0,0.01,0.05,0.05,15
13125,Steins;Gate 0,18,2015,1,-1,0,0,0.05,0,0.05,0.05,9
13126,Adventure Time: Finn & Jake Investigations,30,2015,0,-1,0.02,0.02,0,0,0.05,0.04,9
13127,Dead in the Water,15,1999,0,-1,0.03,0.02,0,0,0.05,0.05,25
13128,Winning Post 7 2013,17,2013,10,500,0,0,0.05,0,0.05,0.05,11
13129,DiRT 2,13,2009,6,-1,0,0.04,0,0.01,0.05,0.05,15
13130,Detective Conan: Prelude from the Past,4,2012,0,347,0,0,0.05,0,0.05,0.05,12
13131,Dr. Seuss: Green Eggs and Ham,6,2003,0,-1,0.04,0.01,0,0,0.05,0.05,21
13132,Sea Monsters: A Prehistoric Adventure,26,2007,1,-1,0.04,0,0,0,0.05,0.04,17
13133,Atelier Rorona: Alchemist of Arland,20,2013,7,-1,0,0,0.05,0,0.05,0.05,11
13134,Guilty Gear Dust Strikers,4,2006,2,-1,0.05,0,0,0,0.05,0.05,18
13135,Dark Summit,7,2002,10,488,0.04,0.01,0,0,0.05,0.05,22
13136,Singularity,13,2010,8,-1,0,0.04,0,0.01,0.05,0.05,14
13137,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,4,2010,1,347,0,0,0.05,0,0.05,0.05,14
13138,George of the Jungle and the Search for the Secret,4,2008,4,-1,0.05,0,0,0,0.05,0.05,16
13139,Turbo Turtle Adventure,6,2002,5,-1,0.04,0.01,0,0,0.05,0.05,22
13140,Sengoku Basara 4: Sumeragi,18,2015,0,85,0,0,0.05,0,0.05,0.05,9
13141,"Warhammer 40,000: Dawn of War",13,2004,11,488,0.01,0.03,0,0.01,0.05,0.05,20
13142,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,19,2006,1,347,0,0,0.05,0,0.05,0.05,18
13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,23,1994,3,-1,0,0,0.05,0,0.05,0.05,30
13144,Corpse Party: Blood Covered - Repeated Fear,19,2010,1,-1,0,0,0.05,0,0.05,0.05,14
13145,The Lost Treasures of Alexandria,4,2011,5,530,0,0.04,0,0.01,0.05,0.05,13
13146,Chronicles of the Sword,15,1996,1,-1,0.03,0.02,0,0,0.05,0.05,28
13147,Hail to the Chimp,17,2008,3,-1,0.05,0,0,0,0.05,0.05,16
13148,The Lost Vikings,6,2003,5,21,0.04,0.01,0,0,0.05,0.05,21
13149,Keiba Eight Special,23,1993,10,-1,0,0,0.05,0,0.05,0.05,31
13150,Yaiba: Ninja Gaiden Z,28,2014,0,500,0.03,0.02,0,0,0.05,0.05,10
13151,Harukanaru Toki no Naka de 3,16,2004,1,500,0,0,0.05,0,0.05,0.05,20
13152,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,7,2005,4,-1,0.04,0.01,0,0,0.05,0.05,19
13153,Need for Speed Carbon,13,2006,6,138,0,0.04,0,0.01,0.05,0.05,18
13154,Reel Fishing: The Great Outdoors,19,2006,10,-1,0.05,0,0,0,0.05,0.05,18
13155,Assassin's Creed: Altair's Chronicles,4,2008,4,525,0.03,0.01,0,0,0.05,0.04,16
13156,Pirates vs Ninja Dodgeball,26,2009,10,-1,0.05,0,0,0,0.05,0.05,15
13157,Guild 01,2,2012,0,-1,0,0,0.05,0,0.05,0.05,12
13158,The History Channel: Great Battles - Medieval,17,2007,11,-1,0,0.04,0,0.01,0.05,0.05,17
13159,Nike+ Kinect Training,28,2012,10,-1,0.02,0.02,0,0,0.05,0.04,12
13160,Durarara!! 3-way Standoff,19,2010,1,-1,0,0,0.05,0,0.05,0.05,14
13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,6,2005,0,-1,0.04,0.01,0,0,0.05,0.05,19
13162,Cartoon Network Racing,4,2006,0,-1,0.04,0,0,0,0.05,0.04,18
13163,Tokimeki Memorial Girl's Side 2nd Kiss,16,2006,1,275,0,0,0.05,0,0.05,0.05,18
13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,19,2010,7,-1,0,0,0.05,0,0.05,0.05,14
13165,Active Life: Magical Carnival,26,2011,3,347,0.04,0.01,0,0,0.05,0.05,13
13166,Hokuto no Ken,16,2007,2,446,0,0,0.05,0,0.05,0.05,17
13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),4,2006,3,275,0,0,0.05,0,0.05,0.05,18
13168,Stretch Panic,16,2001,4,-1,0.02,0.02,0,0.01,0.05,0.05,23
13169,Empire Earth,13,2001,11,-1,0,0.04,0,0.01,0.05,0.05,23
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,2,2013,7,465,0,0,0.05,0,0.05,0.05,11
13171,Baku Baku,21,1995,5,446,0,0,0.05,0,0.05,0.05,29
13172,Pro Cycling Manager 2016,18,2016,10,-1,0,0.04,0,0.01,0.05,0.05,8
13173,SD Gundam: Over Galaxian,15,1996,8,347,0,0,0.05,0,0.05,0.05,28
13174,Rogue Ops,7,2003,0,-1,0.04,0.01,0,0,0.05,0.05,21
13175,Smart Kid's Party Fun Pak,4,2008,3,-1,0.05,0,0,0,0.05,0.05,16
13176,MXGP 2,30,2016,6,-1,0.02,0.02,0,0,0.05,0.04,8
13177,Virtua Tennis 3,28,2007,10,446,0.03,0.02,0,0,0.05,0.05,17
13178,BeatMania IIDX 3rd Style,16,2000,9,275,0,0,0.05,0,0.05,0.05,24
13179,Yu-Gi-Oh! World Championship 2007,4,2007,11,275,0,0.01,0.04,0,0.05,0.05,17
13180,Hummer Badlands,16,2006,6,-1,0.02,0.02,0,0.01,0.05,0.05,18
13181,Freelancer,13,2003,9,-1,0.02,0.02,0,0.01,0.05,0.05,21
13182,Woody Woodpecker: Escape from Buzz Buzzard Park,16,2001,4,-1,0.02,0.02,0,0.01,0.05,0.05,23
13183,Operation Flashpoint: Dragon Rising,13,2009,8,-1,0.01,0.03,0,0.01,0.05,0.05,15
13184,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",16,2007,1,6,0,0,0.05,0,0.05,0.05,17
13185,Furu Furu Park,26,2007,3,-1,0.05,0,0,0,0.05,0.05,17
13186,Monster Band,4,2008,3,-1,0.04,0,0,0,0.05,0.04,16
13187,Alter Echo,29,2003,8,488,0.04,0.01,0,0,0.05,0.05,21
13188,BeatMania IIDX 4th Style: New Songs Collection,16,2001,9,275,0,0,0.05,0,0.05,0.05,23
13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,4,2008,3,-1,0,0,0.05,0,0.05,0.05,16
13190,G1 Grand Prix,2,2012,0,-1,0,0,0.05,0,0.05,0.05,12
13191,LEGO Indiana Jones 2: The Adventure Continues,13,2009,0,21,0.02,0.03,0,0.01,0.05,0.06,15
13192,QUIZ PARTY,26,2012,3,359,0,0.05,0,0,0.05,0.05,12
13193,MTX Mototrax,19,2006,6,21,0.04,0,0,0,0.05,0.04,18
13194,Around the World in 80 Days,6,2004,0,-1,0.03,0.01,0,0,0.05,0.04,20
13195,Houkago Shounen,4,2008,3,275,0,0,0.05,0,0.05,0.05,16
13196,The Grim Adventures of Billy & Mandy,26,2006,0,325,0.04,0,0,0,0.05,0.04,18
13197,Classic Dungeon X2,19,2011,7,-1,0,0,0.05,0,0.05,0.05,13
13198,Whirl Tour,7,2002,10,-1,0.04,0.01,0,0,0.05,0.05,22
13199,Sesame Street: Cookie's Counting Carnival,13,2010,3,549,0.05,0,0,0,0.05,0.05,14
13200,Pinball Tycoon,6,2002,3,-1,0.03,0.01,0,0,0.05,0.04,22
13201,Major League Baseball 2K11,16,2011,10,494,0.02,0.02,0,0.01,0.05,0.05,13
13202,Cartoon Network Block Party,6,2004,3,-1,0.03,0.01,0,0,0.05,0.04,20
13203,Power Spike Pro Beach Volleyball,15,2000,10,-1,0.03,0.02,0,0,0.05,0.05,24
13204,White Album: Tsuzurareru Fuyu no Omoide,17,2010,1,-1,0,0,0.05,0,0.05,0.05,14
13205,Harukanaru Toki no Naka de: Yumenoukihashi,4,2008,1,500,0,0,0.05,0,0.05,0.05,16
13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,15,1998,3,-1,0,0,0.05,0,0.05,0.05,26
13207,SD Gundam: Scad Hammers,26,2006,11,347,0,0,0.05,0,0.05,0.05,18
13208,Spitfire Heroes: Tales of the Royal Air Force,4,2008,9,-1,0.05,0,0,0,0.05,0.05,16
13209,Super Bust-A-Move,6,2001,5,525,0.03,0.01,0,0,0.05,0.04,23
13210,TNA iMPACT: Cross the Line,4,2010,2,-1,0.05,0,0,0,0.05,0.05,14
13211,Adventure Time: Explore the Dungeon Because I Don't Know!,17,2013,0,-1,0.02,0.02,0,0.01,0.05,0.05,11
13212,ZooCube,6,2002,5,-1,0.03,0.01,0,0,0.05,0.04,22
13213,Stunt GP,16,2001,6,-1,0.02,0.02,0,0.01,0.05,0.05,23
13214,Wicked Monster Blast!,26,2011,8,-1,0.04,0,0,0,0.05,0.04,13
13215,NBA 2K,3,1999,10,446,0,0,0.05,0,0.05,0.05,25
13216,D.Gray-man: Kami no Shitotachi,4,2007,1,275,0,0,0.05,0,0.05,0.05,17
13217,Bladestorm: Nightmare,30,2015,0,500,0.03,0.02,0,0,0.05,0.05,9
13218,Strikers 1945,21,1996,8,-1,0,0,0.05,0,0.05,0.05,28
13219,World Series of Poker,7,2005,3,-1,0.04,0.01,0,0,0.05,0.05,19
13220,Jikkyou Oshaberi Parodius,23,1995,8,275,0,0,0.05,0,0.05,0.05,29
13221,Super Jinsei Game 2,23,1995,3,-1,0,0,0.05,0,0.05,0.05,29
13222,Winter Sports 3: The Great Tournament,26,2010,10,-1,0.02,0.02,0,0,0.05,0.04,14
13223,J-League Winning Eleven 2010: Club Championship,16,2010,10,275,0,0,0.05,0,0.05,0.05,14
13224,Johnny Bazookatone,15,1995,4,-1,0.03,0.02,0,0,0.05,0.05,29
13225,Beastly Frantic Foto,4,2011,5,-1,0.04,0,0,0,0.05,0.04,13
13226,Neverland Card Battles,19,2008,7,-1,0.04,0,0,0.01,0.05,0.05,16
13227,Need for Speed Underground,13,2003,6,138,0,0.04,0,0.01,0.05,0.05,21
13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,2,2015,0,-1,0,0,0.05,0,0.05,0.05,9
13229,Reign of Fire,6,2002,8,-1,0.03,0.01,0,0,0.05,0.04,22
13230,Worms Reloaded,13,2010,11,-1,0,0.04,0,0.01,0.05,0.05,14
13231,StarCraft,13,1998,11,21,0,0.04,0,0.01,0.05,0.05,26
13232,Koihime Musou,16,2008,1,-1,0,0,0.05,0,0.05,0.05,16
13233,Nicktoons: Attack of the Toybots,4,2007,4,488,0.04,0,0,0,0.05,0.04,17
13234,NBA 2K17,17,2016,10,494,0.03,0.01,0,0.01,0.05,0.05,8
13235,Blazing Souls: Accelate,19,2009,7,-1,0.04,0,0.01,0,0.05,0.05,15
13236,Ms Saga: A New Dawn,16,2005,7,347,0.02,0.02,0,0.01,0.05,0.05,19
13237,Kekkon Zenya,21,1995,1,-1,0,0,0.05,0,0.05,0.05,29
13238,Finny the Fish & the Seven Waters,16,2004,10,456,0.02,0.02,0,0.01,0.05,0.05,20
13239,Barnyard,6,2006,0,488,0.03,0.01,0,0,0.05,0.04,18
13240,Next Generation of Chaos,16,2002,7,-1,0,0,0.05,0,0.05,0.05,22
13241,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,4,2008,3,-1,0,0,0.05,0,0.05,0.05,16
13242,GrimGrimoire,16,2007,11,500,0.01,0.01,0.03,0,0.05,0.05,17
